Start_idx,HR,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_TINN,HRV_HTI,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S
2640.0,80.66666666666667,736.6666666666666,50.929731346375725,61.15141697719954,61.40998648980446,0.0691353819181571,0.08301097327221657,750.0,74.13,0.09884,50.0,800.0,23.333333333333332,65.83333333333333,600.0,850.0,156.25,2.6666666666666665,,,0.05845291406636898,0.016062772258761335,0.007496055047869009,3.639030244887287,0.7127383602369575,0.1958594219540578,-4.131250966508552,43.42341787951499,57.818739991486346,0.7510267066682701,7887.55680201424
5440.0,79.33333333333333,749.5762711864406,74.67758697382716,62.70266287506402,62.919678492857564,0.09962640206796615,0.08365081084519564,750.0,74.13,0.09884,87.5,800.0,22.033898305084744,68.64406779661016,500.0,900.0,0.0,2.6818181818181817,,,0.0591955496642325,0.020656047858243723,0.004471295145233348,2.8657732626528487,0.7020104243518287,0.24496370089724998,-3.8797471279632356,44.490931332376945,93.30877850547246,0.4768139937633799,13041.990328877026
7240.0,78.66666666666667,756.8376068376068,52.07172726566979,53.73947370865069,53.972617856287734,0.06880171756164162,0.0710052899368959,750.0,74.13,0.09884,100.0,800.0,17.094017094017094,63.24786324786324,650.0,900.0,101.5625,2.2941176470588234,,,0.04268492339994152,0.013340579338351522,0.004528730868453536,3.19963041464255,0.7049040316016125,0.22030795443615683,-4.316944810775623,38.164404084571196,63.094251384109,0.6048792599539953,7564.812183829909
9040.0,79.33333333333333,753.3898305084746,50.94358097646916,61.32441406718666,61.58817620514397,0.06761915135234377,0.08139798492607453,750.0,74.13,0.09884,100.0,800.0,22.88135593220339,72.03389830508475,650.0,900.0,101.5625,2.269230769230769,,,0.052119669766239544,0.0460533447517898,0.015264568543282793,1.1317238747184368,0.45945680752091894,0.4059796013716047,-3.0779548858720065,43.54941703556926,57.77967645206058,0.7537151418925292,7905.099198012855
11120.0,80.0,749.5798319327731,76.88198041047019,81.17255109239488,81.50870762742561,0.10256676758795912,0.10829073520173757,750.0,74.13,0.09884,100.0,800.0,22.689075630252102,68.90756302521008,600.0,1100.0,156.25,3.3055555555555554,,,0.03821076632252907,0.023756821715864632,0.013968582807998101,1.608412386957141,0.5031958537891524,0.3128525108794508,-3.739885559602498,57.6353598891043,91.69530586553968,0.628553003286992,16602.97773676562
