HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_TINN,HRV_HTI,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HR,Timestamp
730.99173553719,69.22373098244182,88.21139382188674,88.5812545376401,0.09469837703646648,0.12067358566928543,725.0,74.13,0.10224827586206896,75.0,775.0,19.834710743801654,81.81818181818183,600.0,1250.0,125.0,5.260869565217392,,,0.06997617715954556,0.12080061838017918,0.022552369457024646,0.5792700244242058,0.32801973963856196,0.5662639629326814,-2.113613874453306,62.636405769576946,75.55293375057866,0.8290400208198032,14867.160653473276,81.33333333333333,1549067090191.0
745.5882352941177,69.01601530726995,56.51421000247097,56.72289627822571,0.09256585879476048,0.07579815148260406,750.0,37.065,0.04942,75.0,800.0,27.73109243697479,87.39495798319328,550.0,875.0,203.125,4.76,,,0.06157150581162468,0.021569795053305387,0.004138581829109572,2.854524378162294,0.7054489982240708,0.247133639362446,-3.8364613200955953,40.10914460687457,87.87918913621797,0.45641232015355776,11073.357309939998,80.0,1549067217870.0
748.5294117647059,50.766802099539014,50.211417433467915,50.418356974189685,0.06782205388543523,0.06708008615866048,750.0,37.065,0.04942,50.0,775.0,21.84873949579832,78.15126050420169,650.0,900.0,101.5625,3.966666666666667,,,0.04190366979317137,0.009260007814929078,0.00637014565010674,4.5252304998721335,0.7283310480708202,0.16094893908529084,-4.68205038637958,35.65116211273358,61.999115618969974,0.5750269460589746,6943.9895451496295,80.0,1549067309801.0
747.6890756302521,45.912545440209655,50.63160398440778,50.84751798731267,0.06140593321028322,0.06771745854615932,750.0,37.065,0.04942,50.0,775.0,21.84873949579832,85.71428571428571,650.0,900.0,70.3125,3.606060606060606,,,0.06087018928303096,0.041182981840761725,0.00630375349488351,1.4780423019972635,0.5617563390364024,0.3800678358645803,-3.189730170077746,35.954624775333734,54.31710296880669,0.661939293706106,6135.3766907477875,80.0,1549067401731.0
738.3333333333334,84.01263743806476,90.45868177927255,90.84019268336662,0.11378686786193871,0.12251740195838268,737.5,55.5975,0.0753864406779661,81.25,800.0,29.166666666666668,85.0,500.0,1100.0,250.0,5.217391304347826,,,0.012439648423761942,0.006540586943643604,0.0007723792363305777,1.901916224177904,0.6297722439949309,0.33112512317262954,-5.029728370805531,64.23371625070114,100.47977239377485,0.6392701209450659,20276.43334065392,80.66666666666667,1549067493661.0
